restaurant,sentiment,cost,review
viet,positive,cheap,probably favorite always tend recommend friends want viet looking bomb parking good considering midtown theres parking lot also parking garage come theres always server ready sit theres never wait honestly lunch rush hours also dinner tends packed reason give 5 stars love much service wise tend best comes server checking basically theyll sit ask drink ready perfect drop table server tends kind forget plenty times ask servers water wont ask servers tend little reserved outgoing never horrible experience also hispanic men bring runners nice love much better come time obsessed also done eating register pay nice hurry def recommend
viet,negative,cheap,perhaps bun bo hue seriously underwhelming lacked traditional flavors spices lot large friend bun thit nuong vermicelli grilled little little fish made underwhelming overall impressed friend better cheaper authentic restaurants
viet,positive,cheap,amazing fast friendly inexpensive enjoyable atmosphere definitely great date spot quick bite eat
viet,neutral,cheap,good awesome strip center asian resturants wonder clean wasnt bad service isnt great
viet,positive,cheap,san francisco lot exposure shrimp summer good location also quite spacious come back town
viet,positive,cheap,goto spot times remember always hit spot always 9 special combination comes different types best bang buck delicious tender overall best thing gets really busy peak times friday night weekends come times expect slow service long wait times
viet,positive,cheap,delicious served super hot quickly atmosphere clean sparse complaint ever around check drinks meal busy hectic eat
viet,positive,cheap,lived midtown gets pretty crowded weekend mornings pretty good nice well put together prices reasonable
viet,positive,cheap,come time amazingly delicious vegetarian love vegetarian option tofu big small bowl even small bowl huge filling low prices lot bang buck
viet,positive,cheap,cheap cheerful pretty good multiple time fairly convenient eado nothing fancy time tasted like made earlier sat cooler tough chewy wrapping refused generally pleased 34
viet,positive,cheap,say delicious tasty never disappointed surprised see naysayers reviews experience time time whether eating everything hot complete along great service surprising price also fabulous must period
viet,negative,cheap,never disappointed 3 friends horrible service werent informed add ones arent items missing charged add ons even though thats asked beginning top taste horrible told us complain shes cook eat
viet,neutral,cheap,budget style priced fair also lack quality coming low cost option ever solid money true lover come want decent cheap price usually come never rolled well peanut kind gross opinion ok better great price though also average overall budget pick carefully
viet,negative,cheap,good bowl chicken thai tea eating two bites found type bug took bowl away like wasnt surprise told still pay drink
viet,positive,cheap,good cheap price fast service particularly fan
viet,positive,cheap,love always delicious prompt always 40 yummy also love avacado smoothie tapioca theyre always always disappointing love wish big seller great eat
viet,positive,cheap,best eat first time know whatever choice pick never disappoints delicious cheap price definitely coming back
viet,negative,cheap,okay charged dollar extra veggies two us gave us single person portion never charged extra veggies didnt intend stop les grivals closed never come back lunch parking limited also unless drive roof building
viet,positive,cheap,super yummy always teenage years still dishing decade fav gau fatty brisket iced coffee strong kind neighborhood joint always run someone know
viet,positive,cheap,hidden corner always feel good youre sick really hungry
viet,positive,cheap,best prices great service quick cant wrong favorite well flank steak
viet,positive,cheap,good used back home cincinnati good really lived reviews flavorful iced coffee condensed milk best iced coffee ever puts starbucks shame
viet,positive,cheap,least 34 times month light flavorful eye round steak always tender cooked perfectly everything tastes fresh service super fast really great price top
